"departement","annee_deb","nb.catnat","nb.catnat_10ans","nb.catnat_5ans","nb.catnat_1ans","durée","duree_10ans","duree_5ans","duree_1ans","risque"
"37",1982,1031,0,0,0,23,NA,NA,NA,"Inondation"
"37",1983,586,0,0,0,15.2424242424242,NA,NA,NA,"Inondation"
"37",1985,266,0,0,0,4.19047619047619,NA,NA,NA,"Inondation"
"37",1988,113,0,0,0,0.555555555555556,NA,NA,NA,"Inondation"
"37",1990,36,0,0,0,0,NA,NA,NA,"Inondation"
"37",1991,197,0,0,0,1,NA,NA,NA,"Inondation"
"37",1992,96,0,0,0,0.888888888888889,NA,NA,NA,"Inondation"
"37",1993,232,0,0,0,9.84090909090909,NA,NA,NA,"Inondation"
"37",1994,261,0,0,0,32.2058823529412,NA,NA,NA,"Inondation"
"37",1995,29,0,0,0,3.5,NA,NA,NA,"Inondation"
"37",1996,32,0,0,0,0,NA,NA,NA,"Inondation"
"37",1997,185,0,0,0,0,NA,NA,NA,"Inondation"
"37",1999,2334,0,0,0,3.82169117647059,NA,NA,NA,"Inondation"
"37",2000,102,0,0,0,0.111111111111111,NA,NA,NA,"Inondation"
"37",2001,333,0,0,0,9.2,NA,NA,NA,"Inondation"
"37",2002,26,0,0,0,1,NA,NA,NA,"Inondation"
"37",2003,132,0,0,0,1.33333333333333,NA,NA,NA,"Inondation"
"37",2006,21,0,0,0,1,NA,NA,NA,"Inondation"
"37",2007,18,0,0,0,0,NA,NA,NA,"Inondation"
"37",2008,210,0,0,0,0.1,NA,NA,NA,"Inondation"
"37",2011,46,0,0,0,0.5,NA,NA,NA,"Inondation"
"37",2013,187,25,0,0,0.791666666666667,0.791666666666667,NA,NA,"Inondation"
"37",2015,23,2,0,0,1,1,NA,NA,"Inondation"
"37",2016,733,74,0,0,6.08108108108108,6.08108108108108,NA,NA,"Inondation"
"37",2018,275,23,23,0,0.173913043478261,0.173913043478261,0.173913043478261,NA,"Inondation"
"37",2021,54,5,5,0,0.2,0.2,0.2,NA,"Inondation"
"37",2022,84,5,5,5,0.6,0.6,0.6,0.6,"Inondation"
"38",1982,5732,0,0,0,3.39420572916667,NA,NA,NA,"Inondation"
"38",1983,4239,0,0,0,16.8130630630631,NA,NA,NA,"Inondation"
"38",1984,320,0,0,0,0.810344827586207,NA,NA,NA,"Inondation"
"38",1985,33,0,0,0,0,NA,NA,NA,"Inondation"
"38",1986,42,0,0,0,2.33333333333333,NA,NA,NA,"Inondation"
"38",1987,233,0,0,0,3.56,NA,NA,NA,"Inondation"
"38",1988,1587,0,0,0,2.02573529411765,NA,NA,NA,"Inondation"
"38",1990,217,0,0,0,11,NA,NA,NA,"Inondation"
"38",1991,313,0,0,0,2,NA,NA,NA,"Inondation"
"38",1992,45,0,0,0,1,NA,NA,NA,"Inondation"
"38",1993,2338,0,0,0,4.63986599664992,NA,NA,NA,"Inondation"
"38",1994,83,0,0,0,5.90625,NA,NA,NA,"Inondation"
"38",1995,55,0,0,0,0.142857142857143,NA,NA,NA,"Inondation"
"38",1996,87,0,0,0,1.93333333333333,NA,NA,NA,"Inondation"
"38",1997,45,0,0,0,0,NA,NA,NA,"Inondation"
"38",1998,30,0,0,0,0,NA,NA,NA,"Inondation"
"38",1999,1205,0,0,0,0.590909090909091,NA,NA,NA,"Inondation"
"38",2000,522,0,0,0,0.151162790697674,NA,NA,NA,"Inondation"
"38",2001,31,0,0,0,1.25,NA,NA,NA,"Inondation"
"38",2002,516,0,0,0,0.538461538461538,NA,NA,NA,"Inondation"
"38",2003,82,0,0,0,0.375,NA,NA,NA,"Inondation"
"38",2004,26,0,0,0,0.333333333333333,NA,NA,NA,"Inondation"
"38",2005,116,0,0,0,1.45,NA,NA,NA,"Inondation"
"38",2006,30,0,0,0,0,NA,NA,NA,"Inondation"
"38",2007,366,0,0,0,0.241935483870968,NA,NA,NA,"Inondation"
"38",2008,396,0,0,0,0.114285714285714,NA,NA,NA,"Inondation"
"38",2009,4,0,0,0,2,NA,NA,NA,"Inondation"
"38",2010,31,0,0,0,0.2,NA,NA,NA,"Inondation"
"38",2011,198,0,0,0,0.722222222222222,NA,NA,NA,"Inondation"
"38",2012,16,0,0,0,0.666666666666667,NA,NA,NA,"Inondation"
"38",2013,292,32,0,0,3.12903225806452,3.12903225806452,NA,NA,"Inondation"
"38",2014,267,26,0,0,1.1875,1.1875,NA,NA,"Inondation"
"38",2015,105,10,0,0,0.4,0.4,NA,NA,"Inondation"
"38",2017,63,6,0,0,0,0,NA,NA,"Inondation"
"38",2018,376,56,56,0,0.361111111111111,0.361111111111111,0.361111111111111,NA,"Inondation"
"38",2019,39,7,7,0,0,0,0,NA,"Inondation"
"38",2020,34,2,2,0,0,0,0,NA,"Inondation"
"38",2021,111,10,10,0,0.5,0.5,0.5,NA,"Inondation"
"38",2022,30,4,4,4,0,0,0,0,"Inondation"
"38",2023,300,28,28,28,0.375,0.375,0.375,0.375,"Inondation"
"39",1982,546,0,0,0,23,NA,NA,NA,"Inondation"
"39",1983,2464,0,0,0,59.4512195121951,NA,NA,NA,"Inondation"
"39",1985,126,0,0,0,8,NA,NA,NA,"Inondation"
"39",1987,58,0,0,0,0,NA,NA,NA,"Inondation"
"39",1988,133,0,0,0,0.642857142857143,NA,NA,NA,"Inondation"
"39",1990,506,0,0,0,6,NA,NA,NA,"Inondation"
"39",1991,378,0,0,0,4.81538461538462,NA,NA,NA,"Inondation"
"39",1992,15,0,0,0,2,NA,NA,NA,"Inondation"
"39",1993,109,0,0,0,0.454545454545455,NA,NA,NA,"Inondation"
"39",1995,263,0,0,0,3,NA,NA,NA,"Inondation"
"39",1996,17,0,0,0,1,NA,NA,NA,"Inondation"
"39",1997,51,0,0,0,0,NA,NA,NA,"Inondation"
"39",1999,4303,0,0,0,3.91025641025641,NA,NA,NA,"Inondation"
"39",2000,73,0,0,0,0.5,NA,NA,NA,"Inondation"
"39",2001,9,0,0,0,1,NA,NA,NA,"Inondation"
"39",2002,300,0,0,0,0.75,NA,NA,NA,"Inondation"
"39",2004,28,0,0,0,0.5,NA,NA,NA,"Inondation"
"39",2006,42,0,0,0,1,NA,NA,NA,"Inondation"
"39",2007,12,0,0,0,0,NA,NA,NA,"Inondation"
"39",2009,56,0,0,0,0,NA,NA,NA,"Inondation"
"39",2012,35,0,0,0,0,NA,NA,NA,"Inondation"
"39",2013,14,2,0,0,0,0,NA,NA,"Inondation"
"39",2014,18,2,0,0,0,0,NA,NA,"Inondation"
"39",2015,3,1,0,0,0,0,NA,NA,"Inondation"
"39",2016,185,20,0,0,0,0,NA,NA,"Inondation"
"39",2017,13,2,0,0,0,0,NA,NA,"Inondation"
"39",2018,448,47,47,0,0.628571428571429,0.628571428571429,0.628571428571429,NA,"Inondation"
"39",2019,4,1,1,0,1,1,1,NA,"Inondation"
"39",2021,756,78,78,0,2.34615384615385,2.34615384615385,2.34615384615385,NA,"Inondation"
"40",1983,267,0,0,0,5.96,NA,NA,NA,"Inondation"
"40",1984,11,0,0,0,0,NA,NA,NA,"Inondation"
"40",1985,13,0,0,0,1,NA,NA,NA,"Inondation"
"40",1988,505,0,0,0,0.716981132075472,NA,NA,NA,"Inondation"
"40",1989,130,0,0,0,487.285714285714,NA,NA,NA,"Inondation"
"40",1990,62,0,0,0,0,NA,NA,NA,"Inondation"
"40",1991,166,0,0,0,0.166666666666667,NA,NA,NA,"Inondation"
"40",1992,140,0,0,0,0.75,NA,NA,NA,"Inondation"
"40",1993,133,0,0,0,0.615384615384615,NA,NA,NA,"Inondation"
"40",1995,45,0,0,0,0.666666666666667,NA,NA,NA,"Inondation"
"40",1998,132,0,0,0,1,NA,NA,NA,"Inondation"
"40",1999,2470,0,0,0,3.94215086646279,NA,NA,NA,"Inondation"
"40",2000,31,0,0,0,1,NA,NA,NA,"Inondation"
"40",2003,38,0,0,0,1,NA,NA,NA,"Inondation"
"40",2004,47,0,0,0,0,NA,NA,NA,"Inondation"
"40",2005,7,0,0,0,0,NA,NA,NA,"Inondation"
"40",2006,51,0,0,0,0.142857142857143,NA,NA,NA,"Inondation"
"40",2007,15,0,0,0,0,NA,NA,NA,"Inondation"
"40",2008,45,0,0,0,0,NA,NA,NA,"Inondation"
"40",2009,2265,0,0,0,2.97247706422018,NA,NA,NA,"Inondation"
"40",2011,6,0,0,0,0,NA,NA,NA,"Inondation"
"40",2013,463,42,0,0,2.86666666666667,2.86666666666667,NA,NA,"Inondation"
"40",2014,669,64,0,0,4.25471698113208,4.25471698113208,NA,NA,"Inondation"
"40",2015,10,1,0,0,2,2,NA,NA,"Inondation"
"40",2018,703,74,74,0,0.492307692307692,0.492307692307692,0.492307692307692,NA,"Inondation"
"40",2019,189,17,17,0,2.23529411764706,2.23529411764706,2.23529411764706,NA,"Inondation"
"40",2020,1061,129,129,0,15.9422442244224,15.9422442244224,15.9422442244224,NA,"Inondation"
"40",2021,261,24,24,0,12.0217391304348,12.0217391304348,12.0217391304348,NA,"Inondation"
"40",2022,101,12,12,12,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,"Inondation"
"40",2023,126,14,14,14,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,"Inondation"
"41",1983,591,0,0,0,2,NA,NA,NA,"Inondation"
"41",1985,197,0,0,0,10,NA,NA,NA,"Inondation"
"41",1988,401,0,0,0,1.97368421052632,NA,NA,NA,"Inondation"
"41",1989,72,0,0,0,1,NA,NA,NA,"Inondation"
"41",1990,18,0,0,0,0,NA,NA,NA,"Inondation"
"41",1992,12,0,0,0,2068,NA,NA,NA,"Inondation"
"41",1993,33,0,0,0,1.25,NA,NA,NA,"Inondation"
"41",1994,24,0,0,0,1,NA,NA,NA,"Inondation"
"41",1995,256,0,0,0,14,NA,NA,NA,"Inondation"
"41",1997,74,0,0,0,0,NA,NA,NA,"Inondation"
"41",1999,1669,0,0,0,3.98689138576779,NA,NA,NA,"Inondation"
"41",2000,18,0,0,0,0,NA,NA,NA,"Inondation"
"41",2001,476,0,0,0,2.51754385964912,NA,NA,NA,"Inondation"
"41",2002,59,0,0,0,0.7,NA,NA,NA,"Inondation"
"41",2003,5,0,0,0,1,NA,NA,NA,"Inondation"
"41",2004,80,0,0,0,0.909090909090909,NA,NA,NA,"Inondation"
"41",2006,4,0,0,0,0,NA,NA,NA,"Inondation"
"41",2007,6,0,0,0,0,NA,NA,NA,"Inondation"
"41",2008,113,0,0,0,0.4,NA,NA,NA,"Inondation"
"41",2009,20,0,0,0,0.5,NA,NA,NA,"Inondation"
"41",2012,25,0,0,0,0,NA,NA,NA,"Inondation"
"41",2013,81,9,0,0,0.0625,0.0625,NA,NA,"Inondation"
"41",2015,73,9,0,0,4.77777777777778,4.77777777777778,NA,NA,"Inondation"
"41",2016,1217,168,0,0,6.40361445783132,6.40361445783132,NA,NA,"Inondation"
"41",2018,18,1,1,0,1,1,1,NA,"Inondation"
"41",2021,16,2,2,0,0,0,0,NA,"Inondation"
"42",1982,2469,0,0,0,3.98606811145511,NA,NA,NA,"Inondation"
"42",1983,2547,0,0,0,29.3896396396396,NA,NA,NA,"Inondation"
"42",1985,170,0,0,0,0.133333333333333,NA,NA,NA,"Inondation"
"42",1986,123,0,0,0,2.625,NA,NA,NA,"Inondation"
"42",1988,251,0,0,0,0.5,NA,NA,NA,"Inondation"
"42",1990,215,0,0,0,6.78787878787879,NA,NA,NA,"Inondation"
"42",1993,444,0,0,0,2.5,NA,NA,NA,"Inondation"
"42",1994,139,0,0,0,0,NA,NA,NA,"Inondation"
"42",1996,389,0,0,0,0.846153846153846,NA,NA,NA,"Inondation"
"42",1997,79,0,0,0,0,NA,NA,NA,"Inondation"
"42",1998,62,0,0,0,0.285714285714286,NA,NA,NA,"Inondation"
"42",1999,59,0,0,0,0,NA,NA,NA,"Inondation"
"42",2000,211,0,0,0,0,NA,NA,NA,"Inondation"
"42",2001,13,0,0,0,0,NA,NA,NA,"Inondation"
"42",2002,84,0,0,0,0.5,NA,NA,NA,"Inondation"
"42",2003,1434,0,0,0,0.872413793103448,NA,NA,NA,"Inondation"
"42",2005,145,0,0,0,1.07692307692308,NA,NA,NA,"Inondation"
"42",2007,151,0,0,0,0.0666666666666667,NA,NA,NA,"Inondation"
"42",2008,1331,0,0,0,0.739864864864865,NA,NA,NA,"Inondation"
"42",2009,45,0,0,0,0,NA,NA,NA,"Inondation"
"42",2010,46,0,0,0,0.5,NA,NA,NA,"Inondation"
"42",2011,9,0,0,0,0,NA,NA,NA,"Inondation"
"42",2012,43,0,0,0,0,NA,NA,NA,"Inondation"
"42",2013,44,5,0,0,0.875,0.875,NA,NA,"Inondation"
"42",2014,39,4,0,0,1.75,1.75,NA,NA,"Inondation"
"42",2015,141,14,0,0,0.5,0.5,NA,NA,"Inondation"
"42",2016,35,3,0,0,0.333333333333333,0.333333333333333,NA,NA,"Inondation"
"42",2018,90,10,10,0,0.555555555555556,0.555555555555556,0.555555555555556,NA,"Inondation"
"42",2019,81,7,7,0,0.285714285714286,0.285714285714286,0.285714285714286,NA,"Inondation"
"42",2020,12,1,1,0,2,2,2,NA,"Inondation"
"42",2021,34,4,4,0,0.5,0.5,0.5,NA,"Inondation"
"42",2022,261,22,22,22,0.272727272727273,0.272727272727273,0.272727272727273,0.272727272727273,"Inondation"
"42",2023,94,10,10,10,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,"Inondation"
"43",1982,1493,0,0,0,3.97665369649805,NA,NA,NA,"Inondation"
"43",1984,9,0,0,0,0,NA,NA,NA,"Inondation"
"43",1985,91,0,0,0,0.363636363636364,NA,NA,NA,"Inondation"
"43",1986,13,0,0,0,0.5,NA,NA,NA,"Inondation"
"43",1987,7,0,0,0,1,NA,NA,NA,"Inondation"
"43",1988,52,0,0,0,0.6,NA,NA,NA,"Inondation"
"43",1990,19,0,0,0,0,NA,NA,NA,"Inondation"
"43",1992,256,0,0,0,1.38461538461538,NA,NA,NA,"Inondation"
"43",1993,35,0,0,0,1,NA,NA,NA,"Inondation"
"43",1994,232,0,0,0,1.92,NA,NA,NA,"Inondation"
"43",1995,52,0,0,0,1,NA,NA,NA,"Inondation"
"43",1996,650,0,0,0,0.710144927536232,NA,NA,NA,"Inondation"
"43",1998,170,0,0,0,0,NA,NA,NA,"Inondation"
"43",1999,217,0,0,0,1,NA,NA,NA,"Inondation"
"43",2000,7,0,0,0,1,NA,NA,NA,"Inondation"
"43",2001,172,0,0,0,0.117647058823529,NA,NA,NA,"Inondation"
"43",2003,722,0,0,0,1.59139784946237,NA,NA,NA,"Inondation"
"43",2006,34,0,0,0,0.25,NA,NA,NA,"Inondation"
"43",2007,93,0,0,0,0.0833333333333333,NA,NA,NA,"Inondation"
"43",2008,952,0,0,0,1.23983739837398,NA,NA,NA,"Inondation"
"43",2012,14,0,0,0,0,NA,NA,NA,"Inondation"
"43",2013,7,1,0,0,0,0,NA,NA,"Inondation"
"43",2014,17,2,0,0,0.5,0.5,NA,NA,"Inondation"
"43",2015,4,1,0,0,1,1,NA,NA,"Inondation"
"43",2016,26,2,0,0,0.5,0.5,NA,NA,"Inondation"
"43",2017,164,23,0,0,0.260869565217391,0.260869565217391,NA,NA,"Inondation"
"43",2018,57,9,9,0,0,0,0,NA,"Inondation"
"43",2019,197,24,24,0,0.391304347826087,0.391304347826087,0.391304347826087,NA,"Inondation"
"43",2020,432,47,47,0,2.87234042553191,2.87234042553191,2.87234042553191,NA,"Inondation"
"43",2021,11,2,2,0,0,0,0,NA,"Inondation"
"43",2023,17,2,2,2,0,0,0,0,"Inondation"
"44",1982,263,0,0,0,23,NA,NA,NA,"Inondation"
"44",1983,611,0,0,0,12.1034482758621,NA,NA,NA,"Inondation"
"44",1984,33,0,0,0,0,NA,NA,NA,"Inondation"
"44",1986,14,0,0,0,0,NA,NA,NA,"Inondation"
"44",1988,210,0,0,0,25.2962962962963,NA,NA,NA,"Inondation"
"44",1989,35,0,0,0,1,NA,NA,NA,"Inondation"
"44",1990,84,0,0,0,0.0833333333333333,NA,NA,NA,"Inondation"
"44",1991,9,0,0,0,1,NA,NA,NA,"Inondation"
"44",1992,29,0,0,0,0.25,NA,NA,NA,"Inondation"
"44",1993,255,0,0,0,2.10344827586207,NA,NA,NA,"Inondation"
"44",1994,37,0,0,0,0,NA,NA,NA,"Inondation"
"44",1995,546,0,0,0,17.2462686567164,NA,NA,NA,"Inondation"
"44",1996,118,0,0,0,16.1666666666667,NA,NA,NA,"Inondation"
"44",1997,376,0,0,0,0.0119047619047619,NA,NA,NA,"Inondation"
"44",1998,17,0,0,0,1,NA,NA,NA,"Inondation"
"44",1999,1203,0,0,0,3.98067632850242,NA,NA,NA,"Inondation"
"44",2000,88,0,0,0,15.3,NA,NA,NA,"Inondation"
"44",2001,324,0,0,0,2.975,NA,NA,NA,"Inondation"
"44",2003,13,0,0,0,0,NA,NA,NA,"Inondation"
"44",2004,31,0,0,0,0.333333333333333,NA,NA,NA,"Inondation"
"44",2006,10,0,0,0,0,NA,NA,NA,"Inondation"
"44",2007,14,0,0,0,0,NA,NA,NA,"Inondation"
"44",2008,60,0,0,0,0,NA,NA,NA,"Inondation"
"44",2009,57,0,0,0,0,NA,NA,NA,"Inondation"
"44",2010,40,0,0,0,0.5,NA,NA,NA,"Inondation"
"44",2011,22,0,0,0,0,NA,NA,NA,"Inondation"
"44",2012,13,0,0,0,0,NA,NA,NA,"Inondation"
"44",2013,177,27,0,0,0.942307692307692,0.942307692307692,NA,NA,"Inondation"
"44",2014,63,6,0,0,23.1666666666667,23.1666666666667,NA,NA,"Inondation"
"44",2016,115,13,0,0,0.692307692307692,0.692307692307692,NA,NA,"Inondation"
"44",2017,37,3,0,0,0,0,NA,NA,"Inondation"
"44",2018,307,38,38,0,0.59375,0.59375,0.59375,NA,"Inondation"
"44",2020,137,18,18,0,0.5,0.5,0.5,NA,"Inondation"
"44",2021,43,5,5,0,0.6,0.6,0.6,NA,"Inondation"
"44",2022,55,5,5,5,0.5,0.5,0.5,0.5,"Inondation"
"44",2023,5,1,1,1,1,1,1,1,"Inondation"
"45",1983,344,0,0,0,9.74418604651163,NA,NA,NA,"Inondation"
"45",1985,115,0,0,0,1,NA,NA,NA,"Inondation"
"45",1986,41,0,0,0,0,NA,NA,NA,"Inondation"
"45",1987,23,0,0,0,0,NA,NA,NA,"Inondation"
"45",1988,48,0,0,0,0,NA,NA,NA,"Inondation"
"45",1990,20,0,0,0,0,NA,NA,NA,"Inondation"
"45",1991,20,0,0,0,365.5,NA,NA,NA,"Inondation"
"45",1992,23,0,0,0,365,NA,NA,NA,"Inondation"
"45",1993,103,0,0,0,0,NA,NA,NA,"Inondation"
"45",1994,20,0,0,0,0.5,NA,NA,NA,"Inondation"
"45",1996,36,0,0,0,60.3333333333333,NA,NA,NA,"Inondation"
"45",1997,38,0,0,0,0,NA,NA,NA,"Inondation"
"45",1999,2104,0,0,0,3.99384615384615,NA,NA,NA,"Inondation"
"45",2001,73,0,0,0,0.916666666666667,NA,NA,NA,"Inondation"
"45",2002,127,0,0,0,1.33333333333333,NA,NA,NA,"Inondation"
"45",2003,181,0,0,0,1.8,NA,NA,NA,"Inondation"
"45",2004,33,0,0,0,0,NA,NA,NA,"Inondation"
"45",2005,11,0,0,0,0,NA,NA,NA,"Inondation"
"45",2007,6,0,0,0,0,NA,NA,NA,"Inondation"
"45",2008,48,0,0,0,0.4,NA,NA,NA,"Inondation"
"45",2009,11,0,0,0,0,NA,NA,NA,"Inondation"
"45",2013,147,12,0,0,0.05,0.05,NA,NA,"Inondation"
"45",2014,189,22,0,0,0.909090909090909,0.909090909090909,NA,NA,"Inondation"
"45",2015,56,4,0,0,2,2,NA,NA,"Inondation"
"45",2016,1967,280,0,0,7.77256317689531,7.77256317689531,NA,NA,"Inondation"
"45",2018,126,14,14,0,0.214285714285714,0.214285714285714,0.214285714285714,NA,"Inondation"
"45",2020,31,3,3,0,0.333333333333333,0.333333333333333,0.333333333333333,NA,"Inondation"
"45",2021,32,5,5,0,0.2,0.2,0.2,NA,"Inondation"
"45",2022,17,2,2,2,1.5,1.5,1.5,1.5,"Inondation"
"46",1982,2768,0,0,0,5.51757188498403,NA,NA,NA,"Inondation"
"46",1983,93,0,0,0,0,NA,NA,NA,"Inondation"
"46",1985,17,0,0,0,0,NA,NA,NA,"Inondation"
"46",1988,214,0,0,0,0.173913043478261,NA,NA,NA,"Inondation"
"46",1989,450,0,0,0,0,NA,NA,NA,"Inondation"
"46",1990,35,0,0,0,0,NA,NA,NA,"Inondation"
"46",1991,11,0,0,0,0,NA,NA,NA,"Inondation"
"46",1992,588,0,0,0,1.98275862068966,NA,NA,NA,"Inondation"
"46",1993,1438,0,0,0,2.42901234567901,NA,NA,NA,"Inondation"
"46",1994,493,0,0,0,3.40350877192982,NA,NA,NA,"Inondation"
"46",1995,47,0,0,0,1,NA,NA,NA,"Inondation"
"46",1996,634,0,0,0,1,NA,NA,NA,"Inondation"
"46",1997,20,0,0,0,1,NA,NA,NA,"Inondation"
"46",1999,2300,0,0,0,4,NA,NA,NA,"Inondation"
"46",2000,27,0,0,0,0.5,NA,NA,NA,"Inondation"
"46",2001,218,0,0,0,1.47368421052632,NA,NA,NA,"Inondation"
"46",2003,475,0,0,0,2,NA,NA,NA,"Inondation"
"46",2005,42,0,0,0,0,NA,NA,NA,"Inondation"
"46",2007,49,0,0,0,0.6,NA,NA,NA,"Inondation"
"46",2008,103,0,0,0,0,NA,NA,NA,"Inondation"
"46",2010,274,0,0,0,0.403846153846154,NA,NA,NA,"Inondation"
"46",2011,23,0,0,0,0,NA,NA,NA,"Inondation"
"46",2013,31,2,0,0,0,0,NA,NA,"Inondation"
"46",2015,61,5,0,0,0,0,NA,NA,"Inondation"
"46",2018,104,8,8,0,0.666666666666667,0.666666666666667,0.666666666666667,NA,"Inondation"
"46",2021,316,33,33,0,3,3,3,NA,"Inondation"
"46",2022,15,2,2,2,0,0,0,0,"Inondation"
"46",2023,137,14,14,14,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,"Inondation"
"47",1982,5540,0,0,0,6.77830188679245,NA,NA,NA,"Inondation"
"47",1983,1493,0,0,0,5,NA,NA,NA,"Inondation"
"47",1984,15,0,0,0,0,NA,NA,NA,"Inondation"
"47",1985,19,0,0,0,0,NA,NA,NA,"Inondation"
"47",1986,43,0,0,0,0.5,NA,NA,NA,"Inondation"
"47",1988,359,0,0,0,0.157894736842105,NA,NA,NA,"Inondation"
"47",1989,54,0,0,0,0,NA,NA,NA,"Inondation"
"47",1990,476,0,0,0,0.121212121212121,NA,NA,NA,"Inondation"
"47",1991,18,0,0,0,0,NA,NA,NA,"Inondation"
"47",1992,484,0,0,0,0.4,NA,NA,NA,"Inondation"
"47",1993,3037,0,0,0,2.37331288343558,NA,NA,NA,"Inondation"
"47",1994,406,0,0,0,0,NA,NA,NA,"Inondation"
"47",1995,83,0,0,0,0.166666666666667,NA,NA,NA,"Inondation"
"47",1996,23,0,0,0,3,NA,NA,NA,"Inondation"
"47",1997,109,0,0,0,0,NA,NA,NA,"Inondation"
"47",1999,4791,0,0,0,3.85068349106204,NA,NA,NA,"Inondation"
"47",2000,66,0,0,0,0,NA,NA,NA,"Inondation"
"47",2003,1083,0,0,0,0.15625,NA,NA,NA,"Inondation"
"47",2006,278,0,0,0,0.111111111111111,NA,NA,NA,"Inondation"
"47",2007,724,0,0,0,0.469387755102041,NA,NA,NA,"Inondation"
"47",2008,686,0,0,0,0.232558139534884,NA,NA,NA,"Inondation"
"47",2009,4289,0,0,0,3,NA,NA,NA,"Inondation"
"47",2013,265,17,0,0,0.588235294117647,0.588235294117647,NA,NA,"Inondation"
"47",2014,113,5,0,0,1.6,1.6,NA,NA,"Inondation"
"47",2015,39,2,0,0,0,0,NA,NA,"Inondation"
"47",2016,165,8,0,0,0,0,NA,NA,"Inondation"
"47",2017,73,4,0,0,0,0,NA,NA,"Inondation"
"47",2018,758,52,52,0,0.133333333333333,0.133333333333333,0.133333333333333,NA,"Inondation"
"47",2019,298,20,20,0,1.85,1.85,1.85,NA,"Inondation"
"47",2020,188,11,11,0,0.888888888888889,0.888888888888889,0.888888888888889,NA,"Inondation"
"47",2021,2356,149,149,0,4.72519083969466,4.72519083969466,4.72519083969466,NA,"Inondation"
"47",2023,839,45,45,45,1.54761904761905,1.54761904761905,1.54761904761905,1.54761904761905,"Inondation"
"48",1982,834,0,0,0,4,NA,NA,NA,"Inondation"
"48",1992,171,0,0,0,2,NA,NA,NA,"Inondation"
"48",1993,118,0,0,0,1,NA,NA,NA,"Inondation"
"48",1994,1172,0,0,0,1.79197080291971,NA,NA,NA,"Inondation"
"48",1995,24,0,0,0,0.666666666666667,NA,NA,NA,"Inondation"
"48",1996,9,0,0,0,3,NA,NA,NA,"Inondation"
"48",2002,37,0,0,0,1,NA,NA,NA,"Inondation"
"48",2003,674,0,0,0,1.9537037037037,NA,NA,NA,"Inondation"
"48",2004,5,0,0,0,0,NA,NA,NA,"Inondation"
"48",2008,178,0,0,0,0.263157894736842,NA,NA,NA,"Inondation"
"48",2011,174,0,0,0,1.97368421052632,NA,NA,NA,"Inondation"
"48",2014,258,28,0,0,1.20454545454545,1.20454545454545,NA,NA,"Inondation"
"48",2015,92,9,0,0,0.6875,0.6875,NA,NA,"Inondation"
"48",2016,17,2,0,0,0,0,NA,NA,"Inondation"
"48",2018,7,1,1,0,0,0,0,NA,"Inondation"
"48",2019,22,3,3,0,1.33333333333333,1.33333333333333,1.33333333333333,NA,"Inondation"
"48",2020,576,75,75,0,2.3,2.3,2.3,NA,"Inondation"
"48",2023,8,2,2,2,0,0,0,0,"Inondation"
"49",1982,1662,0,0,0,23,NA,NA,NA,"Inondation"
"49",1983,3961,0,0,0,18.4696016771488,NA,NA,NA,"Inondation"
"49",1984,390,0,0,0,0,NA,NA,NA,"Inondation"
"49",1985,89,0,0,0,0.833333333333333,NA,NA,NA,"Inondation"
"49",1988,965,0,0,0,35.4098360655738,NA,NA,NA,"Inondation"
"49",1989,85,0,0,0,0.125,NA,NA,NA,"Inondation"
"49",1990,329,0,0,0,0,NA,NA,NA,"Inondation"
"49",1991,104,0,0,0,0.142857142857143,NA,NA,NA,"Inondation"
"49",1992,377,0,0,0,0.833333333333333,NA,NA,NA,"Inondation"
"49",1993,703,0,0,0,12.489247311828,NA,NA,NA,"Inondation"
"49",1994,862,0,0,0,0,NA,NA,NA,"Inondation"
"49",1995,1378,0,0,0,14,NA,NA,NA,"Inondation"
"49",1996,119,0,0,0,70,NA,NA,NA,"Inondation"
"49",1997,632,0,0,0,0.130434782608696,NA,NA,NA,"Inondation"
"49",1998,30,0,0,0,0,NA,NA,NA,"Inondation"
"49",1999,2218,0,0,0,3.89736346516008,NA,NA,NA,"Inondation"
"49",2000,338,0,0,0,0.15625,NA,NA,NA,"Inondation"
"49",2001,326,0,0,0,1,NA,NA,NA,"Inondation"
"49",2002,37,0,0,0,0,NA,NA,NA,"Inondation"
"49",2003,430,0,0,0,0.673913043478261,NA,NA,NA,"Inondation"
"49",2004,23,0,0,0,0,NA,NA,NA,"Inondation"
"49",2005,54,0,0,0,0,NA,NA,NA,"Inondation"
"49",2006,33,0,0,0,0,NA,NA,NA,"Inondation"
"49",2007,107,0,0,0,0,NA,NA,NA,"Inondation"
"49",2008,90,0,0,0,0.25,NA,NA,NA,"Inondation"
"49",2009,30,0,0,0,0,NA,NA,NA,"Inondation"
"49",2011,193,0,0,0,0,NA,NA,NA,"Inondation"
"49",2012,78,0,0,0,0,NA,NA,NA,"Inondation"
"49",2013,20,1,0,0,0,0,NA,NA,"Inondation"
"49",2014,71,3,0,0,0,0,NA,NA,"Inondation"
"49",2015,30,1,0,0,0,0,NA,NA,"Inondation"
"49",2016,39,2,0,0,0.5,0.5,NA,NA,"Inondation"
